id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1413480659088297986,Baaghitv باغی ٹی وی,Pakistan,"A digital web news network of Pakistan prevailing truth, justice and accountability shunning corruption, injustice, crime and terrorism. #BaaghiTV",2012-12-17 13:56:38,46020,7,1392,True,2021-07-09 12:50:24,"Pfizer to push for third shot after global outbreak of Delta variant 
https://t.co/KOkrd3KSXN
#Pfizer… https://t.co/Y1HiywK7sZ",['Pfizer'],Twitter Web App,2,3,False
1345146326426779652,AislingL,"Glasgow, Scotland","Glaswegian. Feminist. Politics nerd. Travel enthusiast 🗺 Formerly @Europarl_EN🇧🇪 #StillEuropean🇪🇺 Fan-geek of film, theatre, rugby.",2009-06-13 17:46:19,789,3987,25113,False,2021-01-01 23:14:10,"What happened to ""following the science""?? 😡 (Also, seriously? A u-turn on day one of 2021?)  #PfizerVaccine… https://t.co/IGaL5O9lDm",['PfizerVaccine'],Twitter Web App,0,1,False
1384216531429597188,Marwan Alani,"Toronto , Canada",Nerd | Engineer | Mentor | Foodie,2011-04-28 05:38:33,310,630,2097,False,2021-04-19 18:45:13,Got my 1st #PfizerBioNTech shot yesterday and have no issues to report aside from a sore arm; vaccines are safe for… https://t.co/7sIVXNA3Q3,['PfizerBioNTech'],Twitter for iPhone,0,4,False
1360837919091679234,Tamer Yazar,Turkey-Israel,"Im Market Analyst, also Editor... working (freelance) for some companies that need analysis for their products in Int. Markets 
- Instagram :  tamervisits -",2009-09-17 16:45:16,1310,79,357,False,2021-02-14 06:26:57,"first 💉 #vaccines but, a bit late!
-
#Lebanon received its first batch of #COVID19vaccines ( the #PfizerBiontech )… https://t.co/nkgjeUILfM","['vaccines', 'Lebanon', 'COVID19vaccines', 'PfizerBiontech']",TweetDeck,0,1,False
1373299611763412993,Sumi Dunne,"Laois, Ireland",Mother of 4 | GP & Lecturer | @Startdoctors | @IMO_IRL | #London born | #Laois living | #Choo aficionado | Doctor #OperationTransformation | Views own |,2011-11-08 22:57:33,4413,1908,37387,False,2021-03-20 15:45:16,@Tuo1969 @Madser2002 @Eastcorkclinsoc GPs are working around the clock to vaccinate. However supply is the rate-lim… https://t.co/gwtTuWnE0J,,Twitter for iPhone,0,3,False
1352677616134848521,Julia Lyubova,"Geneva, Switzerland","Switzerland based journalist/reporter/producer covering the UN and Switzerland news. Former France24, BBC, ITV. Member of APES committee. Mountaineer.",2011-12-26 12:47:20,835,836,135,False,2021-01-22 18:00:49,"WHO says it signed up to 40 mln #PfizerBioNTech vaccine doses, nearly 150 mln #AstraZeneca #Oxford vaccines (pendin… https://t.co/w0Ob9q3UrS","['PfizerBioNTech', 'AstraZeneca', 'Oxford']",Twitter for iPhone,0,0,False
1345598506807906304,FinancialXpress,"New Delhi, India","A complete up-to-date source for biz news, #finance news, #stockmarket news,  economy news online. 
हिंदी में @fehindi | https://t.co/yeMh2f2ymw",2009-06-24 11:29:19,699230,28,6,True,2021-01-03 05:10:58,Mexican authorities said they are studying the case of a 32-year-old female doctor who was hospitalized after recei… https://t.co/TCc1SkbY1T,,Twitter Web App,1,8,False
1349383398641557507,Rebekah Carroll,,,2009-08-15 23:20:35,432,283,13844,False,2021-01-13 15:50:47,Feeling very lucky right about now 💪🏽💉 #PfizerBioNTech https://t.co/tmkGPUuBFh,['PfizerBioNTech'],Twitter for iPhone,1,26,False
1352157457456508931,Laszlo Szegedi Dr⚖§ #FBPE🇪🇺🇬🇧🇭🇺,Earth,"""It is better not to go to church as an atheist than to hate as a churchgoing believer.""#Asperger💙 #History #Politics #HumanRights #ElectoralReform #WHUFC",2017-09-22 15:35:46,1216,1805,3608,False,2021-01-21 07:33:54,"@manda_m0 #PfizerBioNTech : single dose about 52% effective, second dose around 95% effective. 
#Israel : single do… https://t.co/6Y4glJ9buW","['PfizerBioNTech', 'Israel']",Twitter Web App,1,2,False
1348361861528481792,Paul Kelly,"Cork, Ireland","Radiation Oncologist, Bon Secours UPMC Cork 🇮🇪 UCC grad. Triathlon for relaxation! Views my own",2013-12-24 21:14:57,1177,1163,7016,False,2021-01-10 20:11:33,"This is not un-cap and shoot folks, great description here #COVID19 #vaccine #PfizerBioNTech https://t.co/m1DnTgaQmx","['COVID19', 'vaccine', 'PfizerBioNTech']",Twitter for iPhone,4,14,False
1342256397132693505,Jen Allen,"Guelph, Ontario, Canada",Tea drinker. Dog enthusiast. She/they 🌈,2009-07-04 15:58:05,393,304,3237,False,2020-12-24 23:50:37,This year has drained health care workers. I know I will be emotional when I get to @grhospitalkw and get my first… https://t.co/PQRRPvyuUe,,Twitter for iPhone,0,5,False
1369947188105732099,Voxeurop,Europe,Informing at a European scale | Independent news media in 10 languages | First European Cooperative Press Society | Cofounder @EDJNet | Become a member.,2009-05-26 07:54:28,21891,667,691,True,2021-03-11 09:43:56,"How the pharmaceutical companies producing the #COVID 💉  vaccine maintain control over subcontracting, profits and… https://t.co/mjIr1O1Eek",['COVID'],Nelio Content,2,2,False
1380937642523684866,Alexander Abramenko,"Bern, Schweiz","International relations, Switzerland, Russia, Europe and around.
Counsellor of the Russian Embassy. Personal account.",2021-01-01 21:06:19,49,55,285,False,2021-04-10 17:36:05,"OK, Russia is the worst ennemy of Zelensky and Ukrainian nationalists and they will never buy or produce #SputnikV… https://t.co/NRqMJhzFrq",['SputnikV'],Twitter for Android,1,2,False
1341942727643164673,Carrie Geist,,Mom of 2. Rheum PA-C @coordhealth since 2008 and now @LVHN,2009-04-23 11:14:23,13,176,1916,False,2020-12-24 03:04:13,Finally! What a fantastic Christmas gift! Please get vaccinated if your health care provider recommends it when it… https://t.co/1M0jTsYZqm,,Twitter for iPhone,2,4,False
1342882141894553602,Alfred Kim,"Saint Louis, MO, USA","Asst Prof @WUSTL_Rheum @WUSTLMed. Founder/Director @WUSTL_Lupus. Lab focuses on complement, B cells, & experimental renal imaging techniques. #HCQbrigade",2008-07-18 04:24:36,2460,3026,6358,False,2020-12-26 17:17:06,Now my turn to return the favor: spending the whole day vaccinating @WUSTLmed and @BarnesJewish employees with the… https://t.co/8VPTlZual9,,Twitter for iPhone,3,149,False
1404885885347196928,Ms Niro 🚀,"Ontario, Canada",Modern Learning Cross-Curricular Head | Teacher Librarian | HPE Teacher | Google Certified Trainer | #GoogleET | She/Her,2017-07-29 19:58:17,591,1173,6985,False,2021-06-15 19:37:51,Grateful for dose 2 today! 💉  #PfizerBioNTech #TwoDoseSummer,"['PfizerBioNTech', 'TwoDoseSummer']",Twitter for Android,0,6,False
1399097897011064834,Tracey Muhammad,,"Believer, Sister",2012-09-18 02:46:16,194,598,2958,False,2021-05-30 20:18:27,@WHO @WHOWPRO @WHOAFRO @WHO_Europe @pahowho @WHOSEARO @opsoms @WHOEMRO #mRNAvaccine #PfizerBioNTech #Modernavaccine… https://t.co/P83ISs21Fz,"['mRNAvaccine', 'PfizerBioNTech', 'Modernavaccine']",Twitter Web App,0,0,False
1374028974511243271,Alexandra Superbonita,"Hamburg, Germany",You reap what you sow,2017-09-12 16:37:25,116,575,29149,False,2021-03-22 16:03:30,"Had my first shot of #PfizerBiontech on Saturday: zero side effects, apart from feeling elated! Next shot due April 10th.🥂",['PfizerBiontech'],Twitter for Android,0,1,False
1377710109422391298,CJTO 🇨🇦 🏳️‍🌈,Toronto,"A Laurentian elite on a budget.
Sick of all things conservative.
Proud member of #LiberalTwitter",2011-12-12 04:24:23,939,427,28812,False,2021-04-01 19:51:01,"I'm all Ford'd out for today, so here's some good news!

This is not unexpected, but it's nice to see real-world re… https://t.co/AK7hGGjidT",,Twitter Web App,0,0,False
1344344119972425735,Tattoo,#CoronavirusMadeInPasteur,Leur dictature s'est subrepticement imposée à nous grâce à notre crédulité crasse de la Science moderne. #MainstreamMerdias #StopWesternGenocide #BigPharmaKILLS,2016-08-05 08:47:10,359,795,4618,False,2020-12-30 18:06:29,How many doses of #ChAdOx1 did the European Union buy this summer at the Pasteur Institute - with our money - Pr Fo… https://t.co/ek9aGEQpFj,['ChAdOx1'],Twitter Web App,0,0,False
1362728440433147905,Peter athorn,,,2013-08-30 12:54:14,88,372,6917,False,2021-02-19 11:39:13,On route for my covid vaccination 💉 😊 #COVID19 #PfizerBioNTech #vaccine #NHS,"['COVID19', 'PfizerBioNTech', 'vaccine', 'NHS']",Twitter for iPhone,0,0,False
1367703574080327682,UNRESERVED,Kuala Lumpur Federal Territory,"Delivering byte-sized nuggets of culture, life, and current affairs in Southeast Asia. Intelligence is sexy.",2018-02-12 07:31:50,166,45,44,False,2021-03-05 05:08:37,"Between Illuminati conspiracy theories and the Age of (too much) Information, our Man in London tells us what it’s… https://t.co/2bT2iPw6q2",,Hootsuite Inc.,2,4,False
1352263240831610880,Milica Aleksic,Belgrade,"Doctor, in love with adrenalin, emergency medicine, trauma and cardiology

Life isn't about finding yourself it is about creating yourself",2018-10-05 11:12:10,145,339,1523,False,2021-01-21 14:34:15,"Today I got the first dose of the #vaccinoCovid #PfizerBioNTech
Medicine and science saves lives! #COVID20","['vaccinoCovid', 'PfizerBioNTech', 'COVID20']",Twitter for Android,0,2,False
1423515922548076544,"GreG Usrey, RN","Glasgow, Scotland",RCN activist. RN seconded to Covid Response Services; tweeting personally. Member of RCN Scotland Board.,2009-06-21 07:42:22,3121,3997,32866,False,2021-08-06 05:26:58,@sallylepage I can’t say NO side effects - but I had slight muscle aches at / near the injection site for first and… https://t.co/QncTqc72uJ,,Twitter for iPad,0,0,False
1346139578764242945,Gulf News,United Arab Emirates,"Content that matters, and you can trust. The official Twitter feed from Gulf News.",2009-02-11 08:21:32,1185230,229,754,True,2021-01-04 17:01:00,Can someone who had #COVID19 take the #vaccine? This is the journey of receiving the #PfizerBioNTech #vaccine in… https://t.co/8m0zarwOF2,"['COVID19', 'vaccine', 'PfizerBioNTech', 'vaccine']",TweetDeck,1,10,False
1339661248510783489,Car deB 🇪🇺 😷🎄,Brussels,International journalist & writer,2020-02-03 09:59:13,184,251,29322,False,2020-12-17 19:58:26,"Belgian secretary of state accidentally publicises EU COVID19 vaccine prices: 
Earlier, price of 1 jab of Pfizer/Bi… https://t.co/Mg6RDUL1VL",,Twitter Web App,0,0,False
1352286519965474820,Natalie Anne,Hill Valley 1985,"Paramedic. Geology undergrad in my late 30s. Roadtrip lover, soft spot for critters, Autumnophile, and doing cozy things. #BidenHarris2020 #ScienceIsFact #STEM",2013-06-25 16:01:04,24,462,1,False,2021-01-21 16:06:45,Dose #1 of the #CovidVaccine administered! 💉 #PfizerBioNTech #vacinated @pfizer @CDCgov https://t.co/pDgfHXB1t9,"['CovidVaccine', 'PfizerBioNTech', 'vacinated']",Twitter for Android,0,2,False
1363339077559410693,ᴛʜᴇʟɪʙᴄᴏᴍᴍɪᴇ シ,"North Carolina, USA",𝙊𝙋𝙋𝙊𝙎𝙀 𝘾𝙊𝙑𝙄𝘿-1984 𝘼𝙏 𝘼𝙇𝙇 𝘾𝙊𝙎𝙏𝙎 (𝕌𝕤𝕖𝕣𝕟𝕒𝕞𝕖 𝕚𝕤 𝕒 𝕛𝕠𝕜𝕖 𝕕𝕠𝕟𝕥 𝕘𝕖𝕥 𝕥𝕣𝕚𝕘𝕘𝕖𝕣𝕖𝕕),2018-12-29 00:38:17,166,426,34984,False,2021-02-21 04:05:40,THE VACCINE IS KILLING THESE PEOPLE &amp; THEY ARE LYING TO YOU ABOUT IT! They're not going to come out &amp; tell you they… https://t.co/P2PeqEEbJE,,Twitter for iPhone,0,0,False
1459136477233913858,"RAY VINCENT E. ARAÑA, PhD",,"...a family man, School Administrator, Professor, researcher, an advocate for environmental preservation, etc....",2013-08-03 07:26:58,320,1753,348,False,2021-11-12 12:30:20,...treated our kiddos with a sumptuous dinner for their courageous behavior... my daughter Angela and her cousins g… https://t.co/kwAAvLyCUT,,Instagram,0,0,False
1341176065079783426,Paul's Think Tank🇪🇺🇺🇳🌻💚,Germany,"AI/ML, healthcare, & tech.

#greenparty

Chairman of the Cheese Board.

The views I express here are my own and do not reflect the views of my employer.",2019-09-11 12:53:47,38,194,241,False,2020-12-22 00:17:46,"Aside from #Comirnaty, also other names have been proposed for the #COVID19vaccine.

https://t.co/V02eAgQglE

#EU27… https://t.co/93YBERiFxx","['Comirnaty', 'COVID19vaccine', 'EU27']",Twitter Web App,0,0,False
1450191171263909894,Ashley Johns,The Twilight Zone,. #UnitedWeStand,2020-08-16 17:22:35,274,602,2263,False,2021-10-18 20:04:53,Then WHY didn't #PfizerBioNtech require SAGE and TAG recommendations prior to approval?!?  @WHO - you are CORRUPT a… https://t.co/sAHMHLx7oc,['PfizerBioNtech'],Twitter for iPhone,5,18,False
1350131148081549312,Sue Searson,Jersey C.I.,"Future purple wearer, fizz drinking leftie, likes TV, books and travel. Proud Merseysider & current Rock Dweller.",2011-06-13 08:33:58,198,497,11566,False,2021-01-15 17:22:04,Thanks Scientists.  Thanks #NHS . Thanks Liverpool GPs.  My mum &amp; Dad ( 81 &amp; 88 ) just had their 1st vaccine . So p… https://t.co/gfEwvRTHW8,['NHS'],Twitter for Android,1,4,False
1359237143575543819,Chris Arrowsmith,"Hucknall, Nottingham",Former Special Ed. Assistant Head Teacher & father to 2 amazing daughters. All views are my own & may include my own soon-to-be-middle-aged attempts at humour.,2011-03-18 06:15:46,95,846,1136,False,2021-02-09 20:26:03,"I've had my #COVIDVaccination 
#PfizerBioNtech 💉👌👌 https://t.co/VM5rOkbmu7","['COVIDVaccination', 'PfizerBioNtech']",Twitter for Android,0,0,False
1369276561074044931,Suryakant Behera,"Dubai, United Arab Emirates",Sr. Marketing Manager @ ETAP Automation,2009-11-05 11:58:05,284,523,12,False,2021-03-09 13:19:06,Got my first jab of #PfizerBiontech #COVID19 vaccine today. Wonderful arrangements and very prompt staff at the vac… https://t.co/SoHljHSxv4,"['PfizerBiontech', 'COVID19']",Twitter for Android,0,4,False
1430731293680181254,*TellTheTruth*,,"Lover of truth, logic, & common sense! Data Analysis /// Scientific Research /// Nonpartisan",2020-07-15 21:40:25,203,561,21615,False,2021-08-26 03:18:16,"Why does the @CDCgov and @US_FDA never address the elephant in the room?
The #vaccine manufacturers are exempt from… https://t.co/c1gsdxuRkz",['vaccine'],Twitter for iPhone,0,4,False
1349113369719152646,Hannah 💙,,5th and final year medical student | PHEM | anaesthetics | emergency medicine | avid rugby supporter | Liverpool,2016-11-30 23:00:23,93,250,532,False,2021-01-12 21:57:47,"Did some vaccinating
And then got myself vaccinated
Proud day
#COVIDVaccination #Covid19UK #PfizerBioNTech https://t.co/KHVjIuLom9","['COVIDVaccination', 'Covid19UK', 'PfizerBioNTech']",Twitter for Android,0,11,False
1351205833397444610,Hector Arredondo,"Zapopan, Jalisco",General Practitioner at Instituto Mexicano del Seguro Social 🇲🇽 || Aspiring Internist Match 2021🇺🇸 || Interests: Critical Care 🫁 ||,2014-12-09 18:26:51,28,121,111,False,2021-01-18 16:32:29,"Status 48 hrs after 1st #PfizerBioNTech #vaccine shoot. No pain at injection site, however I had moderate pain at 1… https://t.co/ceSU35eX0u","['PfizerBioNTech', 'vaccine']",Twitter for Android,0,0,False
1343276289051025410,khalid hasan 🌍Vaccinated C19,Birmingham,NHS Anaesthetist/teacher/learner. My tweets discussion points. RT≠endorsement. Do not chat with anonymous/stupid ppl . Follow at your PERIL!,2009-05-10 21:40:44,632,1583,11507,False,2020-12-27 19:23:18,"Order of priority for vaccine against C19.

#CovidVaccine #PfizerBioNTech #Pfizer #covid19 https://t.co/an4LrNtz6l","['CovidVaccine', 'PfizerBioNTech', 'Pfizer', 'covid19']",Twitter Web App,0,0,False
1426947195941662722,Grace T. Eriksson,"Swede, born and raised in PH.",Dog lover living in Sweden. Frontend Developer. Translator. Blog Enthusiast. Photo Hobbyist. Metal Girl. Jazz and Funk listener 🎧,2010-05-22 12:22:53,177,266,225,False,2021-08-15 16:41:37,"#PfizerComirnaty
#Comirnaty
#Covid19Vaccine
#PfizerVaccine
#PfizerBioNTech
#Vaccine

Music Background:
“Mountain Br… https://t.co/zKnzpQrr4b","['PfizerComirnaty', 'Comirnaty', 'Covid19Vaccine', 'PfizerVaccine', 'PfizerBioNTech', 'Vaccine']",Twitter for iPhone,0,0,False
1347653900715896832,Naif Alruwaili نايف الرويلي,Riyadh,M.S from @GeorgiaStateU B.S from @UOD_EDU_SA / Major in Respiratory Therapy/ Minor in Disaster Management/ Interest is “Pandemic influenza Disaster”,2014-01-05 23:58:38,164,811,1199,False,2021-01-08 21:18:22,In 2015 we were worried about absence of mRNA vaccine as a challenge warning for global pandemic outbreak. We have… https://t.co/30VDigbI97,,Twitter for iPhone,0,0,False
1339736993803153409,Ralph Mayer,Los Angeles,Board Certified Gynecologist/Urogynecologist with over 20 years of experience.  Specializing surgical repairs.  Women First!!,2015-02-07 17:55:03,1512,4136,345,False,2020-12-18 00:59:25,#keepingupwithralph #pfizerbiontech #vaccine #fcovid19 #dignityhealth #californiahospitalmedicalcenter #healer… https://t.co/ympJVfZVbm,"['keepingupwithralph', 'pfizerbiontech', 'vaccine', 'fcovid19', 'dignityhealth', 'californiahospitalmedicalcenter', 'healer']",Instagram,1,0,False
1352153905346600961,Laszlo Szegedi Dr⚖§ #FBPE🇪🇺🇬🇧🇭🇺,Earth,"""It is better not to go to church as an atheist than to hate as a churchgoing believer.""#Asperger💙 #History #Politics #HumanRights #ElectoralReform #WHUFC",2017-09-22 15:35:46,1213,1803,3573,False,2021-01-21 07:19:47,"@Conservatives @BorisJohnson #PfizerBioNTech : single dose about 52% effective, second dose around 95% effective.… https://t.co/Cuwwwurglc",['PfizerBioNTech'],Twitter Web App,1,1,False
1348621420310380544,IndSamachar News,India,Digital News Service . IndSamachar delivers news “as is” and not colour it.   ‘Aham Brahmasmi’ is the absolute truth. #DigitalNews,2018-04-07 00:15:10,16199,0,1305,False,2021-01-11 13:22:57,"#Pfizer Inc. and BioNTech SE raised their #Covid19 vaccine production target for this year to 2 billion shots, as t… https://t.co/RYLQhwcvvJ","['Pfizer', 'Covid19']",Twitter Web App,0,2,False
1361605899274625028,Sean Flynn 👨🏻‍🔬🌹,,"Polymer chemist in @Rannard_Group at @LivUni.

@UKLabour + @CoopParty candidate for Ainsdale.",2020-01-06 20:45:23,413,824,1580,False,2021-02-16 09:18:38,"Delighted to have recieved my #COVID19 vaccine at Southport Vaccination Centre this morning.

Extremely grateful to… https://t.co/ECs6hHvVSw",['COVID19'],Twitter for Android,0,18,False
1339203152864796679,Arjet Gega,"Connecticut, USA","Infectious Diseases physician, St. Mary’s Hospital, Assistant Professor, Quinnipiac University School of Medicine. Yale ID grad. Husband and father",2012-01-18 23:28:21,187,389,10769,False,2020-12-16 13:38:07,Covid19 vaccine done! Please get your vaccine as soon as it becomes available to you! Vaccinations save lives. We g… https://t.co/G6xYhsWR7E,,Twitter for iPhone,0,4,False
1344029733173026820,Atilozz5 🏵️,,"Important for me, so not important for you 💪",2012-05-14 12:27:29,298,381,10652,False,2020-12-29 21:17:13,"Young women in Europe.
THINK TWICE BEFORE YOU TAKE THE VACCIN!
""It is unknown whether COVID-19 mRNA Vaccine BNT162b… https://t.co/s6RP16xXwa",,Twitter for Android,0,0,False
1415233744194007044,Velocity Healthcare,Bengaluru,Healthcare full-service research agency for end-to-end execution of primary market research.,2021-03-25 09:35:21,29,49,6,False,2021-07-14 08:56:33,"When it comes to covid-19 vaccination, there is one question most people are puzzled about the vaccination they sho… https://t.co/DI8GwN7Wj5",,Twitter Web App,1,0,False
1347526797999677441,Vincent Souffleux,France,"J'écris la #constitution N°6 pour le rétablissement de la France. 
#Rock guitarist ""Gain eleven"" and businessman #Decision. Read and write more Ella Vanelle.",2013-09-22 13:56:36,2128,2178,823,False,2021-01-08 12:53:19,"Don't take any #vaccines like #PfizerBioNTech #Moderna . There will be Nuremberg trial.  Over the past 10 years ,… https://t.co/Qcqd44uinq","['vaccines', 'PfizerBioNTech', 'Moderna']",Twitter Web App,0,0,False
1458830368698605573,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151683,465,577,False,2021-11-11 16:13:58,"The number of Covid-19 cases today, 11 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/f3ADYXH6wG",,Twitter Web App,1,2,False
1360338607182118915,UGA Fan Tim,"Augusta, GA","UGA Bulldawg Fan
*Roman Catholic
*Veteran
*U.S. Coast Guard
*Semper Paratus
*COVID19 survivor
*Augusta/Athens

**Wear A Mask**",2018-09-08 20:54:58,612,3394,92889,False,2021-02-12 21:22:52,"Dose #2 of the #PfizerBiontech vaccine....thank you @DeptVetAffairs @VeteransHealth @VAAugusta 

#AugustaForward… https://t.co/7pHjm12N29","['PfizerBiontech', 'AugustaForward']",Twitter for Android,0,0,False
1341811526399750144,Ian Bailey,"Vancouver, British Columbia",Vancouver-based Globe & Mail reporter. Retweets do not equal endorsements. Instagram - ianabailey,2009-11-11 19:50:05,13145,5492,5484,True,2020-12-23 18:22:52,"40 million dose order of #Moderna #COVID19 vaccine arriving in #Canada “in the coming days,” says @JustinTrudeau at… https://t.co/s4GnfOmROL","['Moderna', 'COVID19', 'Canada']",Twitter for iPhone,4,18,False
1355866182692298754,Riikka Kevo,.fi .fr .se .uk .de,The Future is Here. #Covid19 #ZeroTolerance #FineArt #GeoPolitics #Asia #EU #CIS #Money #Urbanism #Optimism #GreenInvestors #EconomyGreens #EconomicGeography,2017-02-19 13:09:04,1141,2502,42021,False,2021-01-31 13:11:03,🇫🇮Finnish nurse #SariRoos has invented a way to get 7 doses ‼️out of a normal #PfizerBioNTech-vaccine bottle instea… https://t.co/asmunj4Jor,"['SariRoos', 'PfizerBioNTech']",Twitter for iPad,6,12,False
1376579105504780288,Dragos Rus,"Cluj-Napoca, România",Art Car Culture Business & Finance Design & Architecture Humanitarian NBA Music News Politics Tech Influencers Tennis Travel,2016-09-04 14:46:08,31,25,67,False,2021-03-29 16:56:49,Eu m-am vaccinat! #COVID19 #COVIDWAR #PfizerBiontech https://t.co/iLKqszOLwA,"['COVID19', 'COVIDWAR', 'PfizerBiontech']",Twitter for iPhone,0,0,False
1348051362395910150,babak sarfaraz,,,2009-07-28 17:53:48,2238,785,139212,False,2021-01-09 23:37:45,"@iran_policy #Iran:#Coronavirus Death Toll Exceeds199,300
.@Maryam_Rajavi:Khamenei’s Red Crescent announced a ban o… https://t.co/rbyiRwmXtL","['Iran', 'Coronavirus']",Twitter Web App,0,0,False
1442555111826284544,Political Hub,"New Delhi, India","Official Handle Of Political Hub 
https://t.co/CXkWu46AS6
https://t.co/BzJ5uh9MXg
https://t.co/bu00SQ9zUl
https://t.co/6ALsIT1w8o",2017-08-17 13:29:47,447,483,1151,False,2021-09-27 18:21:54,"President of the United States of America, Joe Biden receives a COVID-19 booster shot. POTUS Biden receives his Cov… https://t.co/z1M0eyexS6",,Twitter Web App,0,0,False
1343327647527481350,Akio Maroon,Toronto,"Single Mom, Human Rights Advocate, Community Educator & Organizer
https://t.co/C1ZzUdLGgG
Pronouns: They/Them/Akio",2009-03-11 03:50:59,1651,727,16750,False,2020-12-27 22:47:23,"@JustinTrudeau Sex Workers NEED to be prioritized for the @moderna_tx &amp; @pfizer #CovidVaccine

This is a intersecti… https://t.co/LZeoeRpBEw",['CovidVaccine'],Twitter for iPhone,0,1,False
1339239013853573120,Equipo Health Inc,New York,"Empower Teams, Simplify Care",2018-02-21 19:01:25,10,20,5,False,2020-12-16 16:00:37,A nurse in NYC was among the first people to receive the early dose of the Pfizer-BioNTech vaccine on Monday mornin… https://t.co/ZTuCcN9ciK,,Publer ,0,0,False
1358370156821544960,"Smiling, MD",,Giving you a dose of happiness,2014-07-15 17:46:22,8742,120,16103,False,2021-02-07 11:00:57,BioNTech said a preliminary study shows its vaccine works against coronavirus variants uncovered in Britain and Sou… https://t.co/1JopefZOQP,,Hootsuite Inc.,0,3,False
1377212320657637377,Mohamed Abdel-Gaber,,Global citizen! I like photography :-) Views are my own!,2010-06-26 11:35:18,257,901,1467,False,2021-03-31 10:52:59,"Positive results of pivotal #COVID19 #vaccine study in adolescents by #PfizerBioNTech 
#Pfizer #BioNTech 👏🏽👏🏽

https://t.co/VMsuk1NP2z","['COVID19', 'vaccine', 'PfizerBioNTech', 'Pfizer', 'BioNTech']",Twitter for iPhone,0,0,False
1341347758767284224,Dee,"Birmingham, England","Gastroenterology trainee, Clinical Research Fellow in IBD, mother to human and fur baby, Canadian in Britain",2020-01-26 21:43:12,107,108,108,False,2020-12-22 11:40:01,I may not be eligible for the covid vaccine but I can ensure that my family stay safe. Here’s looking to a better 2… https://t.co/oJ9maz5Pgg,,Twitter for iPhone,0,4,False
1340730426776817670,Darlene Burbridge,"Lower Sackville, Nova Scotia",I am Canadian.  I have 3 boys and a girl. Been with my hubby for 27 years & been in love with George Michael since i was 10...RIP,2009-01-15 23:50:57,167,444,265,False,2020-12-20 18:46:57,"As of today 20/12/20 according to the  #CDC website, We Canadians are taking part in a study of #COVID19Vaccine stu… https://t.co/DOcxA7ZAKM","['CDC', 'COVID19Vaccine']",Twitter for iPhone,0,0,False
1340381469852790785,ALPA,"Tysons Corner, Virginia","The official Twitter page for the Air Line Pilots Association, Int'l, representing 59,000 #pilots at 35 airlines in the U.S. and Canada. RT ≠ Endorsement",2009-06-18 14:32:47,21300,2197,5635,True,2020-12-19 19:40:20,#Airline #pilots who receive the #ModernaVaccine must observe a 48-hour no fly/no safety-related-duty interval afte… https://t.co/1jyvVKIaXi,"['Airline', 'pilots', 'ModernaVaccine']",Twitter Web App,2,3,False
1407423401308823552,Ray Huson,,,2017-01-22 15:09:20,156,205,33238,False,2021-06-22 19:41:02,Just received my second vaccination #moderna this time. #PfizerBioNTech for the first one.,"['moderna', 'PfizerBioNTech']",Twitter for iPhone,0,5,False
1398561391229952000,Marija Backovic 💎🦠🔬😷,"Paris, France",Biochemist PhD | Structural biologist | Staff Scientist @InstitutPasteur @virusfusion007 | #herpes #ERVs #covid19 | Views are my own |,2019-11-08 15:13:29,683,659,5786,False,2021-05-29 08:46:34,"From the beginning of the vaccination, a single dose of any vaccine (#AstraZeneca, #Moderna, #JJ) is given to… https://t.co/h3JY3pdmpp","['AstraZeneca', 'Moderna', 'JJ']",Twitter Web App,0,2,False
1340260636853493761,Rémi Vautrin,,,2020-07-20 16:26:16,0,15,0,False,2020-12-19 11:40:11,"@pfizer 
 Does your vaccine provide herd immunity?
#Covid_19 #PfizerBioNTech","['Covid_19', 'PfizerBioNTech']",Twitter Web App,0,0,False
1437858752808558594,Godla(j)k 🐽,Chatka Puchatka,'Vigilla pretium libertatis' * i tweet what i think at time (t) in space (s). {back up account: @GodlakK},2014-02-17 18:32:57,863,406,44685,False,2021-09-14 19:20:15,"i found this on the web in march...
#Israel #PfizerBiontech #BoosterShots #Covid_19 
rona gulag https://t.co/Fv9nN34UMd","['Israel', 'PfizerBiontech', 'BoosterShots', 'Covid_19']",Twitter for Android,0,1,False
1443900044109811712,𝙎𝙘𝙤𝙩𝙩 𝙃𝙖𝙬𝙠𝙞𝙣𝙨,West Midlands,"Cardiothoracic mFICM ACCP, CICU/Theatres, Paramedic Independent Prescriber
▪Prev;ACP Emergency Med, HART-Team Leader
▪Insta; @that_gf_guy
#Paramedic
#TeamNHS",2013-09-20 17:44:26,2998,562,17154,False,2021-10-01 11:26:11,"Boosted! 🚀 
3rd Software upgrade completed

#pfizerbooster 
#pfizerbiontech https://t.co/Lzfb7kGRzh","['pfizerbooster', 'pfizerbiontech']",Twitter for Android,0,2,False
